,Date of Lead Publication,Imported By,Date Imported,Verification Status,Lead Id,Lead Title,Lead URL,Authoring Organizations Type,Author,Source,Lead Priority,Assignee,Entry Id,Lead-Entry Id,Modified Excerpt,Original Excerpt,Context - Dimension,Context - Subdimension,Population,Vulnerable groups - Level 0,Malawi Polygons,Country,Country (code),District,District (code),Town,Town (code),Date,Usefulness of the source,Health Services - Dimension,Health Services - Subdimension,Outbreak - Dimension,Outbreak - Subdimension,Health and social consequences,Interventions to control the outbreak/emergency,Spread of the outbreak/emergency,Health workforce,Socio-economic status
851,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Organizational,Response,Government measures,Decrease,Enable,Discourage,,
852,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Organizational,Response,Government measures,Decrease,Enable,Discourage,,
853,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Geographic/Transport,Response,Government measures,Decrease,Enable,Discourage,,
854,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Geographic/Transport,Response,Government measures,Decrease,Enable,Discourage,,
855,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Availability,Health workers,Response,Operational preparedness,Decrease,Enable,Discourage,,
856,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Availability,Health workers,Response,Operational preparedness,Decrease,Enable,Discourage,,
857,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Financial,Response,Operational preparedness,Decrease,Enable,Discourage,,
858,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Financial,Response,Operational preparedness,Decrease,Enable,Discourage,,
859,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Organizational,Response,Operational preparedness,Decrease,Enable,Discourage,,
860,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Organizational,Response,Operational preparedness,Decrease,Enable,Discourage,,
861,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Geographic/Transport,Response,Operational preparedness,Decrease,Enable,Discourage,,
862,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Geographic/Transport,Response,Operational preparedness,Decrease,Enable,Discourage,,
863,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Availability,Health workers,Response,Vaccination,Decrease,Enable,Discourage,,
864,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Availability,Health workers,Response,Vaccination,Decrease,Enable,Discourage,,
865,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Financial,Response,Vaccination,Decrease,Enable,Discourage,,
866,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Financial,Response,Vaccination,Decrease,Enable,Discourage,,
867,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Organizational,Response,Vaccination,Decrease,Enable,Discourage,,
