,iso3,admin_level_1,indicator_id,subvariable,question,indicator_value,nominator,denominator,gender,age_group,age_info,target_group,area,indicator_date,indicator_matching,error_margin,representativeness,limitation,indicator_comment,source_id,interpolated,insert_date,publish,indicator_month,indicator_name,dimension,variable,indicator_type,indicator_publish,country_name,region,display_in_tableau,income_group,fragility_index_fund_for_peace,organisation,title,details,authors,methodology,sample_size,target_pop,scale,quality_check,access_type,source_comment,publication_channel,link,source_date,key_words,source_status,frequency,sample_type,population_size,category
38,ZWE,National,INF001,Treatment,,0.209866,,,All,All,Unspecified,Unspecified,All,2021-03-01,Partial,0.2981424033641815,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:11,1,2021-03-01,Percentage of individuals who seek information about COVID-19 on a weekly basis,Information,Demand,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
39,ZWE,National,INF001,Treatment,,0.209866,,,All,All,Unspecified,Unspecified,All,2021-04-01,Partial,0.25819888710975647,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:11,1,2021-04-01,Percentage of individuals who seek information about COVID-19 on a weekly basis,Information,Demand,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
40,ZWE,National,INF001,Treatment,,0.209866,,,All,All,Unspecified,Unspecified,All,2021-05-01,Partial,0.21081851422786713,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:11,1,2021-05-01,Percentage of individuals who seek information about COVID-19 on a weekly basis,Information,Demand,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
41,ZWE,National,INF001,Treatment,What COVID-19 topics do you want more information about? - Treatment of COVID-19,0.209866,9.0,45.0,All,All,Unspecified,Unspecified,All,2021-06-01,Partial,0.14907119849998599,Acceptable,"Facebook users only, Extremely limited sample size",,S112,0,2021-12-11 18:48:42,1,2021-06-01,Percentage of individuals who seek information about COVID-19 on a weekly basis,Information,Demand,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
42,ZWE,National,INF001,Treatment,What COVID-19 topics do you want more information about? - Treatment of COVID-19,0.346057,26.0,74.0,All,All,Unspecified,Unspecified,All,2021-07-01,Partial,0.11624763874381928,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-11 20:12:08,1,2021-07-01,Percentage of individuals who seek information about COVID-19 on a weekly basis,Information,Demand,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
43,ZWE,National,INF001,Treatment,What COVID-19 topics do you want more information about? - Treatment of COVID-19,0.3765,17.0,46.0,All,All,Unspecified,Unspecified,Urban,2021-07-01,Partial,0.14744195615489714,Acceptable,"Facebook users only, Extremely limited sample size",,S112,0,2021-12-11 20:12:08,1,2021-07-01,Percentage of individuals who seek information about COVID-19 on a weekly basis,Information,Demand,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,,Urban
44,ZWE,National,INF001,Treatment,What COVID-19 topics do you want more information about? - Treatment of COVID-19,0.328435,29.0,89.0,All,All,Unspecified,Unspecified,All,2021-08-01,Partial,0.105999788000636,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-12 09:55:07,1,2021-08-01,Percentage of individuals who seek information about COVID-19 on a weekly basis,Information,Demand,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
45,ZWE,National,INF001,Treatment,What COVID-19 topics do you want more information about? - Treatment of COVID-19,0.320091,18.0,57.0,All,All,Unspecified,Unspecified,Urban,2021-08-01,Partial,0.13245323570650439,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-12 09:55:07,1,2021-08-01,Percentage of individuals who seek information about COVID-19 on a weekly basis,Information,Demand,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,,Urban
46,ZWE,National,INF001,Treatment,What COVID-19 topics do you want more information about? - Treatment of COVID-19,0.188043,10.0,55.0,All,All,Unspecified,Unspecified,All,2021-09-01,Partial,0.13483997249264842,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-12 10:59:20,1,2021-09-01,Percentage of individuals who seek information about COVID-19 on a weekly basis,Information,Demand,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
47,ZWE,National,INF001,Treatment,What COVID-19 topics do you want more information about? - Treatment of COVID-19,0.236564,14.0,59.0,All,All,Unspecified,Unspecified,All,2021-10-01,Partial,0.13018891098082389,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-12 11:52:17,1,2021-10-01,Percentage of individuals who seek information about COVID-19 on a weekly basis,Information,Demand,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
48,ZWE,National,INF001,Treatment,,0.402541,,,All,All,Unspecified,Unspecified,All,2021-11-01,Partial,0.20116640627384186,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:11,1,2021-11-01,Percentage of individuals who seek information about COVID-19 on a weekly basis,Information,Demand,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
49,ZWE,National,INF001,Treatment,What COVID-19 topics do you want more information about? - Treatment of COVID-19,0.568519,24.0,42.0,All,All,Unspecified,Unspecified,All,2021-12-01,Partial,0.1543033499620919,Acceptable,"Facebook users only, Extremely limited sample size",,S112,0,2022-01-04 14:06:50,1,2021-12-01,Percentage of individuals who seek information about COVID-19 on a weekly basis,Information,Demand,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
50,ZWE,National,INF001,Vaccine access,What COVID-19 topics do you want more information about? - How to get a COVID-19 vaccine,0.213795,10.0,45.0,All,Adult,25-54,Unspecified,All,2021-07-01,Partial,0.14907119849998599,Acceptable,"Facebook users only, Extremely limited sample size",,S112,0,2021-12-11 20:12:19,1,2021-07-01,Percentage of individuals who seek information about COVID-19 on a weekly basis,Information,Demand,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Adult
51,ZWE,National,INF001,Vaccine access,,0.294787,,,All,All,Unspecified,Unspecified,All,2020-03-01,Partial,0.596284806728363,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:12,1,2020-03-01,Percentage of individuals who seek information about COVID-19 on a weekly basis,Information,Demand,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
52,ZWE,National,INF001,Vaccine access,,0.294787,,,All,All,Unspecified,Unspecified,All,2020-04-01,Partial,0.5773502588272095,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:12,1,2020-04-01,Percentage of individuals who seek information about COVID-19 on a weekly basis,Information,Demand,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
53,ZWE,National,INF001,Vaccine access,,0.294787,,,All,All,Unspecified,Unspecified,All,2020-05-01,Partial,0.5577733516693115,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:12,1,2020-05-01,Percentage of individuals who seek information about COVID-19 on a weekly basis,Information,Demand,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
54,ZWE,National,INF001,Vaccine access,,0.294787,,,All,All,Unspecified,Unspecified,All,2020-06-01,Partial,0.5374838709831238,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:12,1,2020-06-01,Percentage of individuals who seek information about COVID-19 on a weekly basis,Information,Demand,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
55,ZWE,National,INF001,Vaccine access,,0.294787,,,All,All,Unspecified,Unspecified,All,2020-07-01,Partial,0.5163977742195129,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:12,1,2020-07-01,Percentage of individuals who seek information about COVID-19 on a weekly basis,Information,Demand,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
